AMCR|AMERICAN CRUISER MOTORHOME, NAPPANEE, IN
DURO|Duro Mobile Homes
VADA|Vada Open Top Cattle Trailer
MATL|Matlock Trailer Corp.Nashville, Tennessee
MDNA|Modena
GLWO|EZZ PullMfd. by Glass-Wood Products, Inc.
LARA|Larado Mobile Homes
LOWP|Low Pro Custom Trailer
TORO|Toro Co.
DAVI|Davis
HORN|Horner-Golem Co.
JLM|Bass TrackerMfd. by JLM Industries
EMCO|Emmco Trailer
GIVE|Givens Mfg. Co.
HILS|Hilo Snyder Travel Trailer
OKLA|Oklahoma Horse Trailer
CUSC|Custom Coach Co.
CLAR|Construction Machinery Div., ClarkEquipment Co.
MCCY|McClenny Machine Co. of Virginia, Inc.Suffolk, Virginia
THMS|Thomas Built Bus Co.
CRON|Crown
HAUL|Haulette Trailer
FLEA|Fleet-Aire Camper Co.
WESL|Western Trailer Coach
WHTN|Whiteman Ind.
CONU|Consulier
EXCE|Excell Travel Trailer
STEA|Steadman Containers Ltd.Brampton, Ontario
SCUL|Scully Coach Co., Inc.
TRBB|Trav-L-Homes
KLMK|Klimek Welding and ManufacturingMaple Lake, MN; manufactures trailers.
SKIK|Ski Kart
BLAS|Blaine's Custom Mfg. ServiceJackson, Mississippi
HRSE|HORSE CREEK MANUFACTURING; COOKVILLE, TX
UNIE|United Mfg. Co.
SSTL|BPMfd, by SS Trailer Co.
TRCR|Travel Car Motor Home
DELL|Dellow
ELKR|Elk River Corp.
NOBI|Nobility Homes, Inc.Ocala, Florida
GZL|Gazelle
UNCR|Unit Crane & Shovel Corp.
AMPC|Ampco Mfg.
ORBI|Orbit Industries, Inc.
ASVE|Assembled Vehicle (for furtherexplanation see Operating Manual,Part 1, Section 2.)
MACL|MAC-LANDER, INC; OSCEOLA, FL
CRUI|Cruisaire Motor Corp.
DWNS|Downs Clark Trailer
BULR|Bulk Resources, Inc., doing business as Bulk Mfg. Co.
TRMR|TRAILMANOR, INC.; LAKE CITY, TN
NEVL|Nevlen Company Inc.Wakefield, Massachusetts
RSTB|R/S Truck Body Co., Inc.Allen, Kentucky
KARI|Kari Cool Trailer
MOBS|Mobile Products, Inc.
HEDW|Hed-Way, Inc.
MG|MG
AIRE|Aire-Line Mobile Homes
ALLN|Alloy Machine Products Corp.
DRIV|Drive On Trailer Mfg.Mishawaka, Indiana
DANT|Dandy Mobile HomesMfd. by Dan's Trailer Supply, Inc.
ALMN|Alumna-Weld, Inc.Friendship, Arkansas
REX|Rex
DUES|Duesenberg
BEAI|Beaird PaylinerShreveport, Louisiana
FIKO|FIAT KOBELCO; CONSTRUCTION EQUIPMENT/MACHINERY
GRVM|Grove Mfg. Co.Affiliated with Kidde, Inc.,Shady Grove,Pennsylvania
HUWA|Huber-Warco
DIAS|Diamond-BiltMfd. by Diamond Steel Co., Inc.
MNSN|MONSOON (ATV'S) ALL TERRAIN VEHICLES
LEER|Leer, Inc.Elkhart, Indiana
SLEL|Solo Electra
ONEI|Oneida Coach Mfg.Grand Ledge, Michigan
KYRV|KEYSTONE RV COMPANY, GOSHEN, IN. (SPRINGDALE TRAILER MODEL)
TRRY|TERRY'S UTILITY TRAILER OR TERRY W. BECK; WARRENVILLE, SC
SISU|Sisu USA Inc.
DYTC|DAYTEC CENTER; HESPERIA, CA ; MOTORCYCLE FRAMES & PARTS
MODU|Module, Inc.
CARB|Caravan Industries
BROT|Brooks Brothers Trailers, Inc.
INVA|Invader Travel Trailer
HAUA|Haul-A-Day Trailers
CTRC|Central Trailer Corp.
SELB|Selburn Flatbed Trailer
MRIO|Marion Trailer SalesMarion, Indiana
AVAN|AVANTI CYCLES,MOPEDS & SCOOTERS
HNMR|Hahn Motors, Inc.
MANK|Mankato Mobile Homes, Inc.
AUTS|Auto Ski IncLevis, Quebec
ARLB|Arlberg
MITT|Mitts-Merrill, Inc.
ROLP|MayberryMfd. by Rollohome Corp.
MULT|Multi Trailer
BILK|Bilken EnterprisesMfr. of Specialty Trailer (bought out byAmerican Enterprises)
SUVE|Suvega Tiger
FOUT|Four State Industries, Inc.Elkhart, Indiana
KNOX|Knox Homes Corp.
BRIH|Brighton Built TrailersBrighton, Iowa
AJIN|A & J Industries Custom Fiberglassing
NORD|Nordine Mfg. Co.
MASY|Massey
VACE|Vacationar Motor Home Truck
ASBU|Asbury Industries, Inc.
VTNR|VENTURE TRAILERS
VET|Vet Boat Trailer
NUWA|Nu-Wa Campers, Inc.
CULL|Cullip Industries
ALCA|Alcan American, Inc.
LODC|Bushog/Loadcraft (Div. Allied ProductsBrady, TexasCorp.)
HINO|Hino
VANG|Vanguard (Canada)
BRIT|Bristol Mfg. Co.
CACR|Can-Car(Canadian Car Trailer Sales Div.)Rexdale, Ontario--Div. of Hawker-Siddeley, Canada
WSBT|Wonder State Boat Trailer
DKR|DKR
VESE|Vesely Co.
KAMA|Kamp-A-While Industries
AZTX|AZTX or Az-Tex Trailers
UNLI|UNILLI ATVS ETC
TTMI|TRINITY TRAILER MEG., INC. BOISE, ID
PAMC|Pamco Trailer
AMCC|American Clipper Corp.Morgan Hill, California
BEET|Beeat Truck Mount Camper
YAMT|Yamoto
WHTM|Whiteman Mfg. Co.
KARO|Kar-Go Metal Stamping Co.Willow Grove, Pennsylvania
RRMM|ROYAL RIDER MOTORCYCLE MANUFACTURING CO., INC.; HUDSON, FL
TRUK|Unpublished truck mfr.(see Operating Manual, Part 1,Section 2)
VACN|Vac-Con
BROY|Brown Industries
SUNT|Sunset Travelers
SUNI|Sunset Mobile Homes
GRER|Gregory Trailer Sales
DONG|Dong Feng (East Wind)
MLXC|Mobilux
DITE|Di Tella
ROCE|Rocket Trailer, Ltd.
VINC|Black Knight (model of Vincent)
HADL|Hadley Trailer Mfg. Co.North Carolina
COLE|Coleman Camping Trailers
RECO|Reconstructed Motorcycle (SeeOperating Manual,Part 1)
BOUL|Boulder Trailer
WEBE|Weber
CRIC|Cricket Corp.Elkhart, Indiana
JHNS|Johns Corp.
AATS|AAA Trailer SalesMt. Pleasant, TX
POIE|Pointer-Willamette
VENC|Venus Coaches
CASA|Casa Manana Mfg. Corp.
KOTR|King of the Road Trailer Co.Conyers, Georgia
DAVO|Davron Traveler, Inc.
PFAU|Pfaudler Co.
CNTR|Centreville Trailer
DELP|Delphi Body Works, Inc.
CRAW|Crawler Trailer
DMBT|DMB Trailers
MUSG|Mustang Trailer Mfg., Inc.Quitman, Arkansas
FLE|Fleet Cap'n Trailers
EEE|CANADIAN MOTORHOME
WORH|Work Horse Mfg.
KATO|Kato Engineering, Subsidiary ofReliance Electric
MARN|Marion Metal Products Co.
HICS|Hicks
LDTL|LOAD TRAIL, INC.; SUMNER, TX
CHIP|Chippewa Mobile Homes Corp.
BROR|Brock Star Trailer
KENN|Kenron Corp.
READ|READI-BUILT TRAILERS; THOMASVILLE, NC
SHOW|Showco Nomad Trailer
PETR|Peter Pirsch & Sons Co.Kenosha, Wisconsin
ROSS|J.H. Ross Co.
SPEE|Speedway Trailer Div.Div. Dunphy Boat Corp.
FAIM|Fairmont Steel Products
AMJE|American Jenbach Corp.
GEOT|Georgia Trailer & Equipment Corp.Macon, Georgia
APOL|Apollo Homes
RAMA|Ramada Tent Camping Trailer
NICW|NICHOLS CUSTOM WELDING; HOME OF NICHOLS TRAILERS; FARMINGTON, ME
SAIC|St. Clair Custom Built
LITT|Littleford Brothers, Inc.Mfrs. rollers
CLIF|Cliff Office Trailer
BARR|Barret
BEAL|Beall, Inc.Billings, Montana
FLEE|Fleetcraft Corp.
APAC|Apache Coach Co.
GUES|Guest Industries, Inc.
PORE|Portable Structures
CITY|City Dump Trailer
ENVI|Envirotech Corp., EIMCO ProcessMachinery Div.
RATC|Ratco WeldingBillings, Montana
RHEA|RHEA'S TRAILER SALES, INC.; TEXAS
NULF|Nu-Life Environmental, Inc.
PLAG|Plattsburg Mfg.
ISU|Isuzu
RAIC|Rainbow Corp.
TOYT|Toyota
LOGN|Logan Coach, Inc.Logan, Utah
YANM|Yanmar Tractor USA, Inc.Bensenville, Illinois
DROP|Dropbox, Inc.
BOWM|Bowman & Sons
ABTM|Amco Boat Trailer
GYPS|Gypsy Campers, Inc.
ECSA|EcsaMexico; trailers
RECG|Reco Goliath Tent Trailer
GREA|Great Divide Coach Mfg.
SPEK|Speed King Mfg. Co., Inc.
AXLE|Axle & Equipment Sales Co.Naperville, Indiana
LAMB|Lambretta
GOEB|Goebel Trailer Co.
NEDL|NEDLAND INDUSTRIES, INC.; RIDGELAND, WI
BITT|Bitter
HIGY|Highway IndustriesEdgerton, Wisconsin
WALA|Ward LaFrance International Inc.
FORU|Fortune Homes Corp.
GRUE|Gruendler Crusher and Pulverizer Co.
RYOB|Ryobi
OTTE|Otterbacher Mfg., Inc.Crestline, Ohio
RANC|Rancho Trailers, Inc.
HOMA|Holiday Marine Sales, Inc.
WILR|Willborn Brothers
MOTR|Mo Trailer Corp.Goshen, Indiana
HORX|Horex
AMEE|American Duralite Corp.
BGCH|Big Bear Choppers
JOHS|Johnson's Trailer Building & Repair
ECON|Economy-Wisconsin
DIXO|Dixon Industries, Inc.Coffeyville, Kansas
DANZ|DANZER INDUSTRIES & DANZER/MORRISON; HAGERSTOWN, MD
MARW|Marshfield Homes, Inc.
YETT|Yetter Mfg. Co.
FREA|Freeway, Inc.
LARV|Firma LenkoSee Larvin
WORT|Worthington Champ
DOMI|Dominion Road Machinery Co., Ltd.
TEXL|Tex Willett Co.
RIVE|Riverdale Steel Works
REVS|Reeves Roofing Equipment Co.
KINS|Kingston Horse Trailer
TWIG|Twin Grove Mfg., Inc.Verona, Wisconsin
MGNM|Magnum ManufacturingHarrisburg, OR; recreational vehicles
MZMA|Mzma
SPAE|Space-Craft Trailers Mfg.
ENGL|English Industries
GLMB|Golfmobile
KRDL|Kreidler
TEEN|Tee Nee Trailer Co.Youngstown, Ohio
MART|Martin Trailers, Ltd.St. Laurent, Montreal
WALD|Waldon, Inc.
ROBT|Robert Horse Trailer
VOLV|Volvo
STRR|Starcrest Motor Home
STCO|Starcraft Corporation
NEWI|New Idea Electric Lawn Garden Tractor
MNRK|Monark
GLFI|FeedlinerMfd. by Globe Fabricators, Inc.
ARMH|Armor Homes of Virginia
BOMA|Bo-Mar Mfg. Co.
IMPD|Imperial Industries
NEVM|Neval Motorcycles Ltd.
MONU|Montgomery Mfg. Co.
RANG|Ranger Boats & Trailers
GUID|Guidon Camper Trailer
YARM|YARD MACHINE; SUBSIDIARY OF MTD INDUSTRIES (MOWERS ETC)
CLWX|Clark-Wilcox
BOLG|Bolinger Flatbed Trailer
LNST|LONE STAR MANUFACTURING; VALLEY VIEW , TEXAS
STOD|Stoddard Mfg. Co.Waterloo, Iowa
FOX|Fox
PASI|PERFECTION ARCHITECTURAL SYSTEMS, INC.; BOYNTON BEACH, FL
SKYJ|Skyjack
PRNE|Pro One
NEWS|New Style Homes, Inc.Pineville, Missouri
GARP|Gardner-Pacific-Sunrader, Inc.Vallejo, California
TRAL|Trail-Or-Floats
GWM|Ottawa Truck Div., Gulf & WesternMfg., Co.
TWRT|TOWRITE MANUFACTURING; BUNN LEVEL, NC; TTRAILERS & DOLLIES
CUBT|Cub Camper Trailers
MORE|Moretti
RVTI|Randall's VIP Trailers, IncTempe, AZ; boat and utilitytrailers
DACO|Daco Trailer Corp.Pocahontas, Arkansas
PREB|Prebuilt Mfg.
VOUG|Vought Industries
RALL|Rallymaster Travel TrailerArlington, Texas
WLTR|WALTRON LIMITED/ALDURA; RIDGETOWN, ONTARIO CANADA
SUPI|Superior Ideal, Inc.Oskaloosa, Iowa
SNTA|Santa Fe Trailer Co.
DATO|Daton
LEAR|Lear Siegler, Inc., Hutchinson Div.
DCTR|Diamond City Trailer Mfg.Murfreesboro, Arkansas
CAMM|Camper City Coach Craft
SEAR|Sears, Roebuck & Co.
HOLA|Holland Transplanter Co.
SCHI|Schertzer Equipment Co.
KOLB|Kolberg Mfg. Corp., Subsidiary ofPortec, Inc.
TRRI|AquariusBoat trailers--mfd. by Trail-Rite, Inc.
MODI|Modernistic Industries
UNIM|United States Aluminum Co.
SCOU|Scout Motor Home
IMPE|Imperial(for model years 1955-1983, useVMA/IMPE; for models prior to 1955and model years 1990-1993,
FETE|Feterl Mfg. Co.
WALK|Walker Stainless Equipment Co.New Lisbon, Wisconsin
REID|Reids Trailers, Inc.Pleasant Garden, North Carolina
TODD|Toddy Custom Built TrailersMfrs. stock trailers--Bradford, Arizona
BNHR|Ben Hur
MILW|Milwaukee Electric Tool Corp.
INOR|Idaho Norland Co.
DERB|Derbi Motor Corp.
VENU|Venus
KARA|KARAVAN TRAILERS, INC.
DIAB|Diamond B
COME|Comet Corp.Spokane, Washington
BERH|Berkshire Industries
COOE|Coose Trailer Mfg. Co.Lockwood, Missouri
AAPX|AAPEX TRAILERS, INC.; CHICAGO, IL
GORB|Gorbett BrothersFort Worth, Texas
FLEM|Fleetwing Mobile Homes
MALL|Mallard Coach Corp.
LANT|Lanheim, Inc.
DARG|Dargo Mfg.
ELDE|Elder Trailer & Body
CORT|Cortez House Trailer
KTM|KTM
FACL|Facellia
NBAY|NORTHERN BAY CO. INC. ; PENOBSCOT, ME
TRMC|Tramco, Inc.Mfrs. liquid propane gas transport--Dallas, Texas
LANP|Lanes Pacesetter Trailer
ARND|Arnold Travel Trailer Mfg. Co.
CALI|Calvia Brothers Trailer Mfg.
JACS|Jacobsen Mobile Homes
FORT|Fort Smith Camper Mfg. Co.
AVNT|Avant
WASW|Warner & Swasey Co.
PALO|Palamino Camping Trailer
LODE|Load Star Corp.Macon, Georgia
HOWE|Howe Engineered Sales Co.Waterloo, Iowa
BEBE|Bebe
WILM|Sun-RayMfd. by Wilson Trailer Mart
STAF|Stam Mfg. Co.
REEL|REEL TRAILERS
CHKG|CHASSIS KING, LLC; CLEARWATER, FL
FRON|Frontier Homes Corp.
BYRS|Byers
SAVN|Savannah Homes, Inc.Savannah, Tennessee
AUWE|Austin-Western Div.Clark Equipment Co.
PORS|Porsche
DRYD|Drydock Trailer, Inc.Boat trailers--Freeport, Florida
MOMO|Moto Morini
INDA|Indies House, Inc.Hackleburg, Alabama
BLRG|BLUE RIDGE TRAILERS
WEDG|Wedgewood Homes
SPET|Speedex Tractor Co.Ravenna, Ohio
EAGI|Eagle International, Inc.Mfrs. buses--Brownsville, Texas
IAME|I. A. M. E.
LITK|Lift Truck, Inc.
SWEP|Sweepster, Inc.
WALE|Walker Tractor Mfg.
SCHL|Schevelle Homes Sales Corp. of Alabama
BEAN|Bear Industrial Trailers
TRAZ|Travelpak Car Topper Sales
LONA|Lonaire Mfg. Corp.
VIRG|Virginia Mobile Homes Industries
MURR|Murray Ohio Manufacturing Co.Brentwood, Tennessee
MCRR|Mc Kee Roughrider
TUTR|Tule Trooper
WATT|Watt Camper
MNRC|Monarc
WTCI|Watson Tractor Co., Inc.Danielsville, Georgia
HAUR|HAULRITE, INC.; MT. JULIET, TENNESSEE **(NOT HAULRITE OF MISSOURI VMA/BMMF)**
AJAX|Ajax Trailer Co.
STEG|Stew-Gar, Inc.
MONN|Monon Trailer Div.Div. of Evans Products Co.--Monon,Indiana
CIRK|Circle K KennimoreOklahoma City, Oklahoma
CFCH|Colony Factory Crafted HomesShippenville, PA
EMML|EML
CHEN|Cheney Weeder, Inc.
MAJE|Majestic Corp.
CRGP|CARGO PRO TRAILERS
DTRL|Detrail Trailer
STUA|Stuart
KAYW|Kaywood Homes, Inc.
KWMH|K & K Mobile Homes
MERH|Mercury Coach Corp.
LILN|Lil Indian
MLLM|MILLENIUM TRAILERS, INC.; ADDISON, AL
GHIE|Ghieapy Jol Trailer
ITAT|Italtelai Mfg. Co. (Italy)
EXTL|Extend-Ell Industries
SVCH|Specialized Vehicles Corp.
FLOR|Florig Equipment Co., Inc.Conshohocken, Pennsylvania
TONC|Tonco Lowboy Trailer
BRDR|Broderson Manufacturing Corp.
DIXE|Dixie Craft Trailers, Inc.Eupora, Mississippi
GARL|Garlock Equipment Co.
THOA|BoatoterMfd. by Thomas Mfg.
ARRC|Arrow Campers, Inc.
CLEM|Clement-Braswell
MIT|Mitchell Camper Trailer
DICK|Dickirson Equipment Corp.Salem, Illinois
CORR|Correct Craft, Inc.
PENI|Peninsula Camper Mfg.
WARW|Warwick
JAEG|Jaeger Machine co.Columbus, Ohio
MARV|Mar-Val Industries, Inc.
ALST|Allied Steel and Tractor Products,Inc.
PAMR|Pace American, Inc.White Pigeon, Michigan (throughMarch, 1988)Middlebury, Indiana (EffectiveApril, 1
ASHL|Ashley
KLEI|Klein Products, Inc.
LFET|Lifetime Custom Coach
GILS|Gilson Brothers Co.
CULP|Culpepper Trailer Co.Clinton, Arkansas
COMR|Commercial Vehicles, Inc.Tulsa, Oklahoma
MECH|Mech Handling Co.
WILF|Wildfire
ERCE|Eric Enterprises, Inc.Coventry, Connecticut
CHEP|Chevron Corp.Elkhart, Indiana
EXCY|EXTREME CYCLES (MOTORCYCLES)
VWTC|Truckin TrailerMfd. by V.W.T. Corp.
OHTA|Ohta
SCOC|Scotsman Industries, Inc.
ELJA|Eljay Mfg. Co.
BRAY|Bray Trailers
BRTT|Baretta
FN|FN
ANDM|Andrea Mobile Homes
NEUF|Karl M. Neufeld
CARD|Caravel IndustriesWylliesburg, Virginia
TRLM|Trail Master Trailers, Inc.Coleman, Oklahoma
RLST|ROLLINGSTAR, MFG., INC. ; BARNEVELD, NY
XPLO|Xplorer Enterprises of Constantine
VNTG|VANTAGE DUMP TRAILERS, INC.; KATY, TX
SMTC|S & M Trailer Co.
THIL|Thiele, Inc.Windber, Pennsylvania
FUJI|Fuji Robbt Jr (Mfd. by H-MVehicles, Inc.)
TRST|Trail Star Tent Trailer
LEKT|Lektracycle
MAPO|Marion Power Shovel Co., IncDiv. of Dresser Ind.
BREZ|Breeze Camping Travel Trailer
LOWE|Lowe IndustriesLebanon, Missouri
MAYB|Maybach (Brand within Mercedes-Benz)
URIL|Urili Flatbed Trailer
KENS|Kensington Motor
CMEO|Cameo Travel Trailer
UD|Nissan Diesel Motor Co. (for reference
ONYX|ONYX FLYER
MOSE|MoserSee also Vim Trailer
AUTM|Auto-Mate
ADVS|Advanced Vehicle SystemChattanooga, TN; electric shuttle bus
FRIE|Friendship Mobile Homes
MUNC|Muncy Homes, Inc.Muncy, Pennsylvania
SUPF|Superformance International (Maker of replica vehicles)
STRL|Starline Trailer Mfg. Co.
MLNG|Moling Corp. and Car King Dolly Trailers
BRAV|Bravo Trailer
HOLK|Holmes Wrecker
TYSO|Tyson Skylark Trailer
STMP|Stampings, Inc.
COLS|Columbia Mobile Homes, Inc.
DSPD|Desperado Motor Racing & Motorcycles, Inc.
HERZ|Herzig Mfg. Co.
KBHC|KBH CORPORATION; CLARKSDALE, MS
MOBR|Mobile Office, Inc.
JBEN|J B EnterprisesElkhart, IN
MACD|MacDonald's Mobile Homes
ARCT|Arctic Enterprises, Inc.Thief River Falls, Minnesota
YWAA|Y W
SNBT|Sun Belt Energy Housing, Inc.
MONC|Daytona Mobile HomesMfd. by Monarch Industries
LOUD|Loudo Enterprises, LLC
APEC|Apeco Mobile HomesDiv. Apeco Corp.
ACTE|Active Homes Corp.
ATEX|Attex
HAUI|Haulmark Industries, Inc.
UNII|Univision Industries Ltd.
MIDD|Middlesex Equipment Co.
AGYL|Argyle
GLST|Glastron, Inc.New Braunfels, Texas
TRKG|Trail King Travel Trailer
PBTI|Pacific Boat Trailers, Inc.Anaheim, California
GCMC|G. & C. Mfg. Co.
AMER|American Motors (see make Ramblerfor Ramblers manufactured priorto 1966)
SPLT|Sportliner Tent Trailer
TRDD|Trac
ATCH|Attachment Technologies, Inc. (ATI)
MOTN|Classic (model of Motron)
LUND|Lundell Mfg. Co., Inc.
TYLM|Taylor Made Choppers
TROJ|Trojan
ALAR|All Around Horse Trailer
LANH|Landola Homes, Inc.
BAKR|Baker Material Handling Corp.
TCI|Talbot-Carlson, Inc.Audubon, Iowa
DIAM|Diamond G EquipmentOklahoma City, Oklahoma
ALLB|Allied American Builders Corp.
TRTT|Traveliner Travel Trailer
CLIN|Cline
GRAB|Grady-White Boat Co.
PETT|Pettibone Mercury, SubsidiaryMercury Mfg. Co.
ROV|Rover
AVAL|Available
VACG|Vacation Wagon, Inc.
TRI|Tri-Way HD Snowmobile Trailer
MOBU|Cinderella Mobile HomesMfd. by Mobile Structures, Inc.
SCMM|Schramm, Inc.West Chester, Pennsylvania
HIRE|Hire Dump Trailer
ASMT|ASM TRAILERS; MOUNTAINBURG, AR
PACC|Pacemaker Mobile Homes & Travel TrailerDiv. Lonergan Corporation
INTL|International Harvester Co.
BLMT|Belmont Machine
KOFF|KMMKoffel Machine & Metal Fabricating, Inc.
SWEE|Sweetheart Motor Home
TOTE|TotemallMfd. by Birmingham Mfg. Co., Inc.
GRNH|Greenhaven Mobile House Trailer
HAPP|Happy Wanderer Industry, Inc.
SUMI|Superior Mfg., Inc.
LDMX|Load Max Trailers, Ltd.
CULN|Cullison Mfg., Inc.
ZOLL|Zollinger Trailer Co.
CENI|Centurion International, Inc.Waco, Texas
ALFB|ALFAB INC.; TRAILERS
TUBO|Turnbow Trailer
MBM|M.B.M.
DILM|Dille & McGuire Mfg. Co.Richmond, Indiana
KLI|K Line Trailer
BIGF|Bigfoot Ind., Inc.
TIOG|Tioga Motor Home
PEAR|Ben Pearson Mfg. Co., Inc.
KOMF|Komfort Travel Trailer
NEVA|Nevada Air Products Co.
WWTH|WORTHINGTON WELDING, INC. TRAILERS; PENNSYLVANIA 4MV OR 1W9/OO3
CLAC|Classic Roadsters, Ltd.
METV|METAVIC TRAILERS; ST. PIERRE-BAPTISTE, QUEBEC CANADA
PANT|Panther
TALR|Taylor Mfg. Co., Inc.
MELO|Melody Home Mfg. Co.
PACB|Pacemaker Boat Trailer
DUGA|Dugan Trailer, Inc.Groesbeck, Texas
CAVL|Calvacade Industries, Inc.White Pigeon, Michigan
BIRE|Bird Engineering, Inc.
STLN|Sterline Flatbed Trailer
AUTI|Auto Trailer Co.
NSUF|Nsu-Fiat
SNAK|Snake River Trailers
MAGT|Magnum Custom Trailer Mfg. Co.Boat utility trailers--Austin, Texas
DONL|Donnell Boat Trailer
FWTI|FWT, Inc.
ROKN|Rokon
HORS|Horseman Camper
CVLO|CAVALLO
MIMO|Minneapolis-Moline (MOTEC), Inc.
SAFE|Safeway Mobile Homes Div.Div. Commodore Corporation
TRAD|Trail Car Boat Trailer
GORO|Gordon Smith & Co., Inc.Bowling Green, Kentucky
JOWE|Jowett
STRN|Saturn
OMST|Omsteel Products Corp.
NAHE|Nash-Healy
CALU|Calumet Coach Co.
TRIM|Pullman TrailmobileDiv. of Pullman, Inc.--Chicago, Illinois
LILZ|Lil'ZManufactured by Zieman Products
THNK|THINK ELECTRIC VEHICLES; DIVISION OF FORD MOTOR COMPANY
EVSI|Electric Vehicle Systems, Inc.
STER|Sterling Industrial Corp.
DAVE|Dave Hicks Co., Inc.
HABN|Haban/Agri-Fab or Agri-Fab/Haban
SUNE|Sunliner Motor Home
MONS|Monson & Sons Trailer
CHAP|Chaparral
GARH|Garway Homes, Inc.
CRI|Chris Craft Corp.
EVAP|Evans-Plugge Co., Inc.Columbus, Nebraska
MORG|Morgan
RDLY|RIDLEY MOTORCYCLE COMPANY; OKLAHOMA CITY, OK
CMCW|CCM/Clews
BROH|The Broyhill Co.
SPBD|Speed Bird
EXPD|EXPEDITION MOTORHOMES; MANUFACTURED BY FLEETWOOD
REXN|Rexnord, Inc.
MASV|Master View
CRWN|Crown Coach or Crown Cargo Coach
CRFI|Craftsman Ind., Inc.
RAES|Raes Utility Trailer
ROAF|Roadmaster Mfg. Co.
KILL|Kill Bros.Delphos, Ohio
TRKM|Tracker Marine, Inc.Nixa, Missouri
OFFC|Office Master, Inc.Hampshire, Tennessee
BURO|Burrito (also see make J.C.Penney)
AIRS|Airstream Travel TrailersJackson Center, Ohio
RCMH|RC Motor Home
MOUM|Mountain View Campers
HEAL|Heald, Inc.
SILV|Silver Streak Trailer Co.
MOFF|MOFFETT ENGINEERING, LTD; FORKLIFTS ETC
DERH|Denzin & Rahn Mfg. Co., Inc.
CHTH|Cheetah
PILG|Pilgrim Mfg. Co.
TRRR|TRIPLR R TRAILERS INC. BOONEVILLE,MISSISSIPPI
SBTT|Sebring Home Corp.
LINH|LINHAI MOPEDS, POWERMAX; CHINA
PEMC|Pennsbury Manufacturing CorpBensalem, PA; boat trailers
TAYL|Taylor Mobile HomesDiv. Troy Lumber Company
OUTD|Outdoor Equipment
HIGE|Highway Sleeper Corp.
JAMA|Ja-Mar Manufacturing IncSikeston, MO
JAGU|Jaguar
TWIN|Twin Trailer
UHAU|U-HaulPhoenix, AZ; utility trailers
ENMC|Encore Motorcycle Co., USA
RVKO|Hitch HikerMfd.by R. V. Kompacts, Inc.
AGRA|AG-Rain, Inc.
BLST|Blake TrailersStar, Idaho
PLAI|Plains Industries, Inc.
AYRW|Ayr-Way CampersDiv. K. V. Molded Products, Inc.
TNKC|Tanckon FRP, Inc.
LOCO|Locomobile
CRSN|Carsons Mfg., Inc.
CAMP|Camper De Ville, Inc.
NATW|Nationwide
LYNC|Lyncoach & Truck Co.
DEMU|De Muth Steel Products Co.
CENR|Century Auto Body & Trailer Mfg. Co.
SUNL|Sun State Mobile Homes
BEEE|Bee-Line Travel Trailers or MobileHomes, Inc.
BUNT|Bunton CompanyLouisville, Kentucky
ESCT|Escort Trailer Corp.Seattle, Washington
AMET|American Trailer Specialists
MACG|MacGregor Yacht Corp.Costa Mesa, California
VNTC|Vanguard National Trailer Corp.
ZONG|Zongshen Motorcycle Co., Ltd., or Cixi Zongshen Motorcycle Co., Ltd.
DAVN|Davenport Trailer or Mobile Home Co.
STUZ|Stutz
HYSH|HAYSHED TRAILERS; ALBERTA CANADA
BIZZ|Bizzarrini
TCIP|HerculiftMfd. by TCI Power Products, Inc.
DYCY|Dynacycle
ADVA|Advance Mfg. Co.
CVCO|Cavco Ind.
HELT|Heltzel Co.
TEXA|Texan Trailer Mfg. Co.
WEIE|Weirs Trailer Sales
PASQ|Pasquali, USAVerona, Wisconsin
UTBC|UTILITY TOOL & BODY CO., INC. CLINTONVILLE, WI
ATLT|Atlas Tool & Mfg. Co.
CNTL|Continental Wheel & Trailer
GENM|General Homes Div.Div. of Divco-Wayne Industries
FIES|Fiesta
JIAN|JIANSHE MOTORCYCLES & MOTORSCOOTERS, CHINA
JZRC|JZ Riders Custom Motorcycles
JB|JB
SOTW|Southwest Welding & Mfg. Co.
LUED|Luedtke Mfg., Inc.Allenton, Wisconsin
BANM|Bantam
TRAU|Travel Industries
LONF|F. A. Long
HOME|Aly AllianceMfd. by Homette Corp.
EIDL|Eidal International Corp.
SWIF|Swift Motorsports, Inc.
PITD|Pitman Div., Emerson Electric Co.
HOWC|Howard Commercial Turf Equipment Co.Mfrs. Mowers--St. Louis, Missouri
LAN|Lane Flatbed Trailer
CALS|Calis Travel Trailer
RAIN|Rainway Mfg. Co.
MDS|MDS
LAGO|Lagonda
SMIT|Smith, T. L., Co.Div. A-T-O, Inc.
USMC|U.S. MARINE CORPS; MAKE IS UNKNOWN
PRCA|Pierce Arrow
MCCM|McCrabb Mfg., Inc.West Liberty, Iowa
ESCP|Escapade Motor Home
SIMN|Simenson Mfg. Co.
REIN|Reinell Boat Trailer
WITZ|Witzco Trailers, Inc.
TRAY|Travelmaster, Inc.
MALY|Malyette
PETM|Pettibone Michigan Corp., SubsidiaryMercury Mfg., Co.
SKIR|AriensSee Skiroule Ltd
SHAS|Shasta Industries
SHAR|Sharratt Mobile Homes & Supplies
FLYL|Flying L Trailer, Inc.Falls City, Nebraska
MVEN|Marine Venture Enterprisers, Inc.Baltimore, Maryland
HOLT|Holt Trailer
